DATE/TIME,PIM,STATE,sleep,SW
10/08/2023 01:49,0,1,1,Sleep
10/08/2023 01:50,0,1,1,Sleep
10/08/2023 01:51,0,1,1,Sleep
10/08/2023 01:52,0,1,1,Sleep
10/08/2023 01:53,0,1,1,Sleep
10/08/2023 01:54,0,1,1,Sleep
10/08/2023 01:55,5,1,1,Sleep
10/08/2023 01:56,0,1,1,Sleep
10/08/2023 01:57,0,1,1,Sleep
10/08/2023 01:58,1253,1,1,Sleep
10/08/2023 01:59,0,1,1,Sleep
10/08/2023 02:00,0,1,1,Sleep
10/08/2023 02:01,0,2,1,Sleep
10/08/2023 02:02,2362,2,1,Sleep
10/08/2023 02:03,0,2,1,Sleep
10/08/2023 02:04,1324,2,1,Sleep
10/08/2023 02:05,0,2,1,Sleep
10/08/2023 02:06,0,1,1,Sleep
10/08/2023 02:07,0,1,1,Sleep
10/08/2023 02:08,0,1,1,Sleep
10/08/2023 02:09,0,1,1,Sleep
10/08/2023 02:10,0,1,1,Sleep
10/08/2023 02:11,0,2,1,Sleep
10/08/2023 02:12,3222,2,1,Sleep
10/08/2023 02:13,118,1,1,Sleep
10/08/2023 02:14,209,1,1,Sleep
10/08/2023 02:15,0,1,1,Sleep
10/08/2023 02:16,8,1,1,Sleep
10/08/2023 02:17,489,1,1,Sleep
10/08/2023 02:18,0,1,1,Sleep
10/08/2023 02:19,0,1,1,Sleep
10/08/2023 02:20,0,1,1,Sleep
10/08/2023 02:21,886,1,1,Sleep
10/08/2023 02:22,650,1,1,Sleep
10/08/2023 02:23,0,1,1,Sleep
10/08/2023 02:24,0,1,1,Sleep
10/08/2023 02:25,0,1,1,Sleep
10/08/2023 02:26,0,1,1,Sleep
10/08/2023 02:27,0,2,1,Sleep
10/08/2023 02:28,2933,2,1,Sleep
10/08/2023 02:29,76,2,1,Sleep
10/08/2023 02:30,655,1,1,Sleep
10/08/2023 02:31,0,1,1,Sleep
10/08/2023 02:32,0,1,1,Sleep
10/08/2023 02:33,0,1,1,Sleep
10/08/2023 02:34,0,1,1,Sleep
10/08/2023 02:35,89,1,1,Sleep
10/08/2023 02:36,0,1,1,Sleep
10/08/2023 02:37,0,1,1,Sleep
10/08/2023 02:38,335,1,1,Sleep
10/08/2023 02:39,0,1,1,Sleep
10/08/2023 02:40,0,1,1,Sleep
10/08/2023 02:41,0,1,1,Sleep
10/08/2023 02:42,0,1,1,Sleep
10/08/2023 02:43,0,1,1,Sleep
10/08/2023 02:44,324,1,1,Sleep
10/08/2023 02:45,0,1,1,Sleep
10/08/2023 02:46,0,1,1,Sleep
10/08/2023 02:47,0,1,1,Sleep
10/08/2023 02:48,0,1,1,Sleep
10/08/2023 02:49,0,1,1,Sleep
10/08/2023 02:50,592,1,1,Sleep
10/08/2023 02:51,0,1,1,Sleep
10/08/2023 02:52,0,1,1,Sleep
10/08/2023 02:53,0,1,1,Sleep
10/08/2023 02:54,0,1,1,Sleep
10/08/2023 02:55,0,1,1,Sleep
10/08/2023 02:56,0,1,1,Sleep
10/08/2023 02:57,0,1,1,Sleep
10/08/2023 02:58,0,1,1,Sleep
10/08/2023 02:59,0,1,1,Sleep
10/08/2023 03:00,3,1,1,Sleep
10/08/2023 03:01,0,1,1,Sleep
10/08/2023 03:02,0,1,1,Sleep
10/08/2023 03:03,496,1,1,Sleep
10/08/2023 03:04,0,1,1,Sleep
10/08/2023 03:05,0,1,1,Sleep
10/08/2023 03:06,430,1,1,Sleep
10/08/2023 03:07,0,1,1,Sleep
10/08/2023 03:08,0,1,1,Sleep
10/08/2023 03:09,0,1,1,Sleep
10/08/2023 03:10,0,1,1,Sleep
10/08/2023 03:11,0,1,1,Sleep
10/08/2023 03:12,0,1,1,Sleep
10/08/2023 03:13,0,1,1,Sleep
10/08/2023 03:14,0,1,1,Sleep
10/08/2023 03:15,0,1,1,Sleep
10/08/2023 03:16,0,1,1,Sleep
10/08/2023 03:17,0,1,1,Sleep
10/08/2023 03:18,0,1,1,Sleep
10/08/2023 03:19,0,1,1,Sleep
10/08/2023 03:20,0,1,1,Sleep
10/08/2023 03:21,3,1,1,Sleep
10/08/2023 03:22,0,1,1,Sleep
10/08/2023 03:23,830,1,1,Sleep
10/08/2023 03:24,394,2,1,Sleep
10/08/2023 03:25,915,2,1,Sleep
10/08/2023 03:26,1075,2,1,Sleep
10/08/2023 03:27,0,1,1,Sleep
10/08/2023 03:28,0,2,1,Sleep
10/08/2023 03:29,680,2,1,Sleep
10/08/2023 03:30,4176,2,1,Sleep
10/08/2023 03:31,0,2,1,Sleep
10/08/2023 03:32,0,2,1,Sleep
10/08/2023 03:33,29,2,1,Sleep
10/08/2023 03:34,0,1,1,Sleep
10/08/2023 03:35,0,1,1,Sleep
10/08/2023 03:36,0,2,1,Sleep
10/08/2023 03:37,1509,1,1,Sleep
10/08/2023 03:38,0,1,1,Sleep
10/08/2023 03:39,0,1,1,Sleep
10/08/2023 03:40,0,1,1,Sleep
10/08/2023 03:41,0,2,1,Sleep
10/08/2023 03:42,2820,2,1,Sleep
10/08/2023 03:43,0,2,1,Sleep
10/08/2023 03:44,0,1,1,Sleep
10/08/2023 03:45,0,1,1,Sleep
10/08/2023 03:46,0,1,1,Sleep
10/08/2023 03:47,0,1,1,Sleep
10/08/2023 03:48,0,1,1,Sleep
10/08/2023 03:49,0,1,1,Sleep
10/08/2023 03:50,0,1,1,Sleep
10/08/2023 03:51,0,1,1,Sleep
10/08/2023 03:52,0,1,1,Sleep
10/08/2023 03:53,0,1,1,Sleep
10/08/2023 03:54,608,1,1,Sleep
10/08/2023 03:55,0,1,1,Sleep
10/08/2023 03:56,0,1,1,Sleep
10/08/2023 03:57,0,1,1,Sleep
10/08/2023 03:58,0,1,1,Sleep
10/08/2023 03:59,0,1,1,Sleep
10/08/2023 04:00,0,2,1,Sleep
10/08/2023 04:01,2089,2,1,Sleep
10/08/2023 04:02,0,1,1,Sleep
10/08/2023 04:03,0,1,1,Sleep
10/08/2023 04:04,553,2,1,Sleep
10/08/2023 04:05,1363,2,1,Sleep
10/08/2023 04:06,0,1,1,Sleep
10/08/2023 04:07,0,2,1,Sleep
10/08/2023 04:08,1092,2,1,Sleep
10/08/2023 04:09,0,1,1,Sleep
10/08/2023 04:10,0,1,1,Sleep
10/08/2023 04:11,0,1,1,Sleep
10/08/2023 04:12,0,1,1,Sleep
10/08/2023 04:13,0,1,1,Sleep
10/08/2023 04:14,0,1,1,Sleep
10/08/2023 04:15,0,1,1,Sleep
10/08/2023 04:16,0,1,1,Sleep
10/08/2023 04:17,9,1,1,Sleep
10/08/2023 04:18,16,1,1,Sleep
10/08/2023 04:19,0,1,1,Sleep
10/08/2023 04:20,0,1,1,Sleep
10/08/2023 04:21,0,1,1,Sleep
10/08/2023 04:22,0,1,1,Sleep
10/08/2023 04:23,0,1,1,Sleep
10/08/2023 04:24,1027,1,1,Sleep
10/08/2023 04:25,0,1,1,Sleep
10/08/2023 04:26,0,1,1,Sleep
10/08/2023 04:27,0,1,1,Sleep
10/08/2023 04:28,0,1,1,Sleep
10/08/2023 04:29,0,1,1,Sleep
10/08/2023 04:30,89,2,1,Sleep
10/08/2023 04:31,6232,2,1,Sleep
10/08/2023 04:32,1260,2,1,Sleep
10/08/2023 04:33,0,2,0,Wake
10/08/2023 04:34,0,2,0,Wake
10/08/2023 04:35,0,2,0,Wake
10/08/2023 04:36,9,0,0,Wake
10/08/2023 04:37,0,0,0,Wake
10/08/2023 04:38,0,0,0,Wake
10/08/2023 04:39,345,0,0,Wake
10/08/2023 04:40,57,0,0,Wake
10/08/2023 04:41,3312,0,0,Wake
10/08/2023 04:42,8791,0,0,Wake
10/08/2023 04:43,7442,0,0,Wake
10/08/2023 04:44,4572,0,0,Wake
10/08/2023 04:45,2922,0,0,Wake
10/08/2023 04:46,1136,0,0,Wake
10/08/2023 04:47,701,0,0,Wake
10/08/2023 04:48,778,0,0,Wake
10/08/2023 04:49,779,0,0,Wake
10/08/2023 04:50,3355,0,0,Wake
10/08/2023 04:51,3547,0,0,Wake
10/08/2023 04:52,3090,0,0,Wake
10/08/2023 04:53,4094,0,0,Wake
10/08/2023 04:54,1174,0,0,Wake
10/08/2023 04:55,4174,0,0,Wake
10/08/2023 04:56,1281,0,0,Wake
10/08/2023 04:57,35,0,0,Wake
10/08/2023 04:58,492,0,0,Wake
10/08/2023 04:59,323,0,0,Wake
10/08/2023 05:00,761,0,0,Wake
10/08/2023 05:01,61,0,0,Wake
10/08/2023 05:02,856,0,0,Wake
10/08/2023 05:03,6052,0,0,Wake
10/08/2023 05:04,6019,0,0,Wake
10/08/2023 05:05,3532,0,0,Wake
10/08/2023 05:06,10677,0,0,Wake
10/08/2023 05:07,10960,0,0,Wake
10/08/2023 05:08,1850,0,0,Wake
10/08/2023 05:09,900,0,0,Wake
10/08/2023 05:10,4817,0,0,Wake
10/08/2023 05:11,8052,0,0,Wake
10/08/2023 05:12,908,0,0,Wake
10/08/2023 05:13,6183,0,0,Wake
10/08/2023 05:14,8452,0,0,Wake
10/08/2023 05:15,10387,0,0,Wake
10/08/2023 05:16,9697,0,0,Wake
10/08/2023 05:17,7861,0,0,Wake
10/08/2023 05:18,8856,0,0,Wake
10/08/2023 05:19,3672,0,0,Wake
10/08/2023 05:20,836,0,0,Wake
10/08/2023 05:21,576,0,0,Wake
10/08/2023 05:22,54,0,0,Wake
10/08/2023 05:23,120,0,0,Wake
10/08/2023 05:24,1178,0,0,Wake
10/08/2023 05:25,349,0,0,Wake
10/08/2023 05:26,50,0,0,Wake
10/08/2023 05:27,109,0,0,Wake
10/08/2023 05:28,1480,0,0,Wake
10/08/2023 05:29,1757,0,0,Wake
10/08/2023 05:30,6259,0,0,Wake
10/08/2023 05:31,1189,0,0,Wake
10/08/2023 05:32,1897,0,0,Wake
10/08/2023 05:33,5747,0,0,Wake
10/08/2023 05:34,4298,0,0,Wake
10/08/2023 05:35,579,0,0,Wake
10/08/2023 05:36,1770,0,0,Wake
10/08/2023 05:37,698,0,0,Wake
10/08/2023 05:38,635,0,0,Wake
10/08/2023 05:39,4015,0,0,Wake
10/08/2023 05:40,4551,0,0,Wake
10/08/2023 05:41,5685,0,0,Wake
10/08/2023 05:42,5767,0,0,Wake
10/08/2023 05:43,7341,0,0,Wake
10/08/2023 05:44,6474,0,0,Wake
10/08/2023 05:45,5750,0,0,Wake
10/08/2023 05:46,4947,0,0,Wake
10/08/2023 05:47,6185,0,0,Wake
10/08/2023 05:48,6188,0,0,Wake
10/08/2023 05:49,4545,0,0,Wake
10/08/2023 05:50,4961,0,0,Wake
10/08/2023 05:51,2773,0,0,Wake
10/08/2023 05:52,2838,0,0,Wake
10/08/2023 05:53,2160,0,0,Wake
10/08/2023 05:54,1564,0,0,Wake
10/08/2023 05:55,2853,0,0,Wake
10/08/2023 05:56,2663,0,0,Wake
10/08/2023 05:57,2898,0,0,Wake
10/08/2023 05:58,2738,0,0,Wake
10/08/2023 05:59,2869,0,0,Wake
10/08/2023 06:00,2739,0,0,Wake
10/08/2023 06:01,3165,0,0,Wake
10/08/2023 06:02,2529,0,0,Wake
10/08/2023 06:03,3484,0,0,Wake
10/08/2023 06:04,3469,0,0,Wake
10/08/2023 06:05,2038,0,0,Wake
10/08/2023 06:06,2270,0,0,Wake
10/08/2023 06:07,1093,0,0,Wake
10/08/2023 06:08,2871,0,0,Wake
10/08/2023 06:09,2499,0,0,Wake
10/08/2023 06:10,4585,0,0,Wake
10/08/2023 06:11,3992,0,0,Wake
10/08/2023 06:12,4119,0,0,Wake
10/08/2023 06:13,5042,0,0,Wake
10/08/2023 06:14,5079,0,0,Wake
10/08/2023 06:15,5885,0,0,Wake
10/08/2023 06:16,6687,0,0,Wake
10/08/2023 06:17,6560,0,0,Wake
10/08/2023 06:18,7162,0,0,Wake
10/08/2023 06:19,5901,0,0,Wake
10/08/2023 06:20,6992,0,0,Wake
10/08/2023 06:21,3599,0,0,Wake
10/08/2023 06:22,4715,0,0,Wake
10/08/2023 06:23,5072,0,0,Wake
10/08/2023 06:24,0,0,0,Wake
10/08/2023 06:25,1121,0,0,Wake
10/08/2023 06:26,272,0,0,Wake
10/08/2023 06:27,758,0,0,Wake
10/08/2023 06:28,13,0,0,Wake
10/08/2023 06:29,102,0,0,Wake
10/08/2023 06:30,17,1,1,Sleep
10/08/2023 06:31,0,1,1,Sleep
10/08/2023 06:32,37,1,1,Sleep
10/08/2023 06:33,18,1,1,Sleep
10/08/2023 06:34,57,1,1,Sleep
10/08/2023 06:35,17,1,1,Sleep
10/08/2023 06:36,52,1,1,Sleep
10/08/2023 06:37,12,1,1,Sleep
10/08/2023 06:38,28,1,1,Sleep
10/08/2023 06:39,34,1,1,Sleep
10/08/2023 06:40,0,1,1,Sleep
10/08/2023 06:41,0,1,1,Sleep
10/08/2023 06:42,301,1,1,Sleep
10/08/2023 06:43,79,1,1,Sleep
10/08/2023 06:44,55,1,1,Sleep
10/08/2023 06:45,869,1,1,Sleep
10/08/2023 06:46,95,1,1,Sleep
10/08/2023 06:47,1117,1,1,Sleep
10/08/2023 06:48,18,1,1,Sleep
10/08/2023 06:49,269,1,1,Sleep
10/08/2023 06:50,9,1,1,Sleep
10/08/2023 06:51,27,1,1,Sleep
10/08/2023 06:52,39,1,1,Sleep
10/08/2023 06:53,44,1,1,Sleep
10/08/2023 06:54,9,1,1,Sleep
10/08/2023 06:55,49,1,1,Sleep
10/08/2023 06:56,98,1,1,Sleep
10/08/2023 06:57,66,1,1,Sleep
10/08/2023 06:58,69,1,1,Sleep
10/08/2023 06:59,130,1,1,Sleep
10/08/2023 07:00,106,1,1,Sleep
10/08/2023 07:01,2243,2,1,Sleep
10/08/2023 07:02,597,2,1,Sleep
10/08/2023 07:03,6909,2,1,Sleep
10/08/2023 07:04,3842,2,1,Sleep
10/08/2023 07:05,120,2,1,Sleep
10/08/2023 07:06,73,2,1,Sleep
10/08/2023 07:07,243,2,1,Sleep
10/08/2023 07:08,658,2,1,Sleep
10/08/2023 07:09,0,1,1,Sleep
10/08/2023 07:10,0,1,1,Sleep
10/08/2023 07:11,0,1,1,Sleep
10/08/2023 07:12,0,1,1,Sleep
10/08/2023 07:13,0,1,1,Sleep
10/08/2023 07:14,0,1,1,Sleep
10/08/2023 07:15,39,1,1,Sleep
10/08/2023 07:16,0,1,1,Sleep
10/08/2023 07:17,0,1,1,Sleep
10/08/2023 07:18,34,1,1,Sleep
10/08/2023 07:19,0,1,1,Sleep
10/08/2023 07:20,427,1,1,Sleep
10/08/2023 07:21,1617,1,1,Sleep
10/08/2023 07:22,140,1,1,Sleep
10/08/2023 07:23,501,1,1,Sleep
10/08/2023 07:24,148,1,1,Sleep
10/08/2023 07:25,111,1,1,Sleep
10/08/2023 07:26,366,1,1,Sleep
10/08/2023 07:27,83,1,1,Sleep
10/08/2023 07:28,20,1,1,Sleep
10/08/2023 07:29,39,1,1,Sleep
10/08/2023 07:30,41,1,1,Sleep
10/08/2023 07:31,19,1,1,Sleep
10/08/2023 07:32,1248,1,1,Sleep
10/08/2023 07:33,1482,1,1,Sleep
10/08/2023 07:34,186,1,1,Sleep
10/08/2023 07:35,95,1,1,Sleep
10/08/2023 07:36,89,1,1,Sleep
10/08/2023 07:37,0,1,1,Sleep
10/08/2023 07:38,66,1,1,Sleep
10/08/2023 07:39,0,1,1,Sleep
10/08/2023 07:40,384,1,1,Sleep
10/08/2023 07:41,0,1,1,Sleep
10/08/2023 07:42,36,1,1,Sleep
10/08/2023 07:43,898,1,1,Sleep
10/08/2023 07:44,24,1,1,Sleep
10/08/2023 07:45,14,1,1,Sleep
10/08/2023 07:46,3,1,1,Sleep
10/08/2023 07:47,1076,1,1,Sleep
10/08/2023 07:48,695,1,1,Sleep
10/08/2023 07:49,24,1,1,Sleep
10/08/2023 07:50,135,1,1,Sleep
10/08/2023 07:51,161,1,1,Sleep
10/08/2023 07:52,79,1,1,Sleep
10/08/2023 07:53,525,1,1,Sleep
10/08/2023 07:54,66,1,1,Sleep
10/08/2023 07:55,68,1,1,Sleep
10/08/2023 07:56,74,1,1,Sleep
10/08/2023 07:57,125,1,1,Sleep
10/08/2023 07:58,243,1,1,Sleep
10/08/2023 07:59,518,1,1,Sleep
10/08/2023 08:00,35,1,1,Sleep
10/08/2023 08:01,0,1,1,Sleep
10/08/2023 08:02,0,1,1,Sleep
10/08/2023 08:03,0,0,0,Wake
10/08/2023 08:04,0,0,0,Wake
10/08/2023 08:05,0,0,0,Wake
10/08/2023 08:06,1775,0,0,Wake
10/08/2023 08:07,441,0,0,Wake
10/08/2023 08:08,113,0,0,Wake
10/08/2023 08:09,131,0,0,Wake
10/08/2023 08:10,111,0,0,Wake
10/08/2023 08:11,174,0,0,Wake
10/08/2023 08:12,1670,0,0,Wake
10/08/2023 08:13,65,0,0,Wake
10/08/2023 08:14,242,0,0,Wake
10/08/2023 08:15,32,0,0,Wake
10/08/2023 08:16,661,0,0,Wake
10/08/2023 08:17,1186,0,0,Wake
10/08/2023 08:18,2395,0,0,Wake
10/08/2023 08:19,4342,0,0,Wake
10/08/2023 08:20,2083,0,0,Wake
10/08/2023 08:21,1224,0,0,Wake
10/08/2023 08:22,382,0,0,Wake
10/08/2023 08:23,822,0,0,Wake
10/08/2023 08:24,10,0,0,Wake
10/08/2023 08:25,0,0,0,Wake
10/08/2023 08:26,3,0,0,Wake
10/08/2023 08:27,1925,0,0,Wake
10/08/2023 08:28,159,0,0,Wake
10/08/2023 08:29,233,0,0,Wake
10/08/2023 08:30,73,0,0,Wake
10/08/2023 08:31,11,0,0,Wake
10/08/2023 08:32,1380,0,0,Wake
10/08/2023 08:33,120,0,0,Wake
10/08/2023 08:34,26,0,0,Wake
10/08/2023 08:35,10,0,0,Wake
10/08/2023 08:36,967,0,0,Wake
10/08/2023 08:37,3,0,0,Wake
10/08/2023 08:38,609,0,0,Wake
10/08/2023 08:39,249,0,0,Wake
10/08/2023 08:40,7,0,0,Wake
10/08/2023 08:41,1507,0,0,Wake
10/08/2023 08:42,914,0,0,Wake
10/08/2023 08:43,318,0,0,Wake
10/08/2023 08:44,637,0,0,Wake
10/08/2023 08:45,8,0,0,Wake
10/08/2023 08:46,311,0,0,Wake
10/08/2023 08:47,481,0,0,Wake
10/08/2023 08:48,1006,0,0,Wake
10/08/2023 08:49,116,0,0,Wake
10/08/2023 08:50,1589,0,0,Wake
10/08/2023 08:51,481,0,0,Wake
10/08/2023 08:52,189,0,0,Wake
10/08/2023 08:53,0,0,0,Wake
10/08/2023 08:54,635,0,0,Wake
10/08/2023 08:55,0,0,0,Wake
10/08/2023 08:56,288,0,0,Wake
10/08/2023 08:57,0,0,0,Wake
10/08/2023 08:58,4,0,0,Wake
10/08/2023 08:59,1718,0,0,Wake
10/08/2023 09:00,558,0,0,Wake
10/08/2023 09:01,51,0,0,Wake
10/08/2023 09:02,788,0,0,Wake
10/08/2023 09:03,45,0,0,Wake
10/08/2023 09:04,0,0,0,Wake
10/08/2023 09:05,0,0,0,Wake
10/08/2023 09:06,426,0,0,Wake
10/08/2023 09:07,765,0,0,Wake
10/08/2023 09:08,18,0,0,Wake
10/08/2023 09:09,0,0,0,Wake
10/08/2023 09:10,623,0,0,Wake
10/08/2023 09:11,5,0,0,Wake
10/08/2023 09:12,441,0,0,Wake
10/08/2023 09:13,2593,0,0,Wake
10/08/2023 09:14,360,0,0,Wake
10/08/2023 09:15,2315,0,0,Wake
10/08/2023 09:16,989,0,0,Wake
10/08/2023 09:17,1449,0,0,Wake
10/08/2023 09:18,1791,0,0,Wake
10/08/2023 09:19,1042,0,0,Wake
10/08/2023 09:20,114,0,0,Wake
10/08/2023 09:21,507,0,0,Wake
10/08/2023 09:22,1470,0,0,Wake
10/08/2023 09:23,0,0,0,Wake
10/08/2023 09:24,294,0,0,Wake
10/08/2023 09:25,547,0,0,Wake
10/08/2023 09:26,696,0,0,Wake
10/08/2023 09:27,606,0,0,Wake
10/08/2023 09:28,543,0,0,Wake
10/08/2023 09:29,1861,0,0,Wake
10/08/2023 09:30,5666,0,0,Wake
10/08/2023 09:31,251,0,0,Wake
10/08/2023 09:32,569,0,0,Wake
10/08/2023 09:33,138,0,0,Wake
10/08/2023 09:34,114,0,0,Wake
10/08/2023 09:35,1807,0,0,Wake
10/08/2023 09:36,28,0,0,Wake
10/08/2023 09:37,442,0,0,Wake
10/08/2023 09:38,246,0,0,Wake
10/08/2023 09:39,8192,0,0,Wake
10/08/2023 09:40,8,0,0,Wake
10/08/2023 09:41,334,0,0,Wake
10/08/2023 09:42,584,0,0,Wake
10/08/2023 09:43,642,0,0,Wake
10/08/2023 09:44,731,0,0,Wake
10/08/2023 09:45,1551,0,0,Wake
10/08/2023 09:46,1701,0,0,Wake
10/08/2023 09:47,113,0,0,Wake
10/08/2023 09:48,3693,0,0,Wake
10/08/2023 09:49,241,0,0,Wake
10/08/2023 09:50,3056,0,0,Wake
10/08/2023 09:51,6131,0,0,Wake
10/08/2023 09:52,5484,0,0,Wake
10/08/2023 09:53,7774,0,0,Wake
10/08/2023 09:54,15564,0,0,Wake
10/08/2023 09:55,4108,0,0,Wake
10/08/2023 09:56,1575,0,0,Wake
10/08/2023 09:57,3693,0,0,Wake
10/08/2023 09:58,182,0,0,Wake
10/08/2023 09:59,2867,0,0,Wake
10/08/2023 10:00,608,0,0,Wake
10/08/2023 10:01,589,0,0,Wake
10/08/2023 10:02,741,0,0,Wake
10/08/2023 10:03,1886,0,0,Wake
10/08/2023 10:04,134,0,0,Wake
10/08/2023 10:05,163,0,0,Wake
10/08/2023 10:06,116,0,0,Wake
10/08/2023 10:07,98,0,0,Wake
10/08/2023 10:08,261,0,0,Wake
10/08/2023 10:09,949,0,0,Wake
10/08/2023 10:10,1304,0,0,Wake
10/08/2023 10:11,431,0,0,Wake
10/08/2023 10:12,152,0,0,Wake
10/08/2023 10:13,1816,0,0,Wake
10/08/2023 10:14,4713,0,0,Wake
10/08/2023 10:15,1036,0,0,Wake
10/08/2023 10:16,4954,0,0,Wake
10/08/2023 10:17,5972,0,0,Wake
10/08/2023 10:18,7800,0,0,Wake
10/08/2023 10:19,4460,0,0,Wake
10/08/2023 10:20,811,0,0,Wake
10/08/2023 10:21,459,0,0,Wake
10/08/2023 10:22,394,0,0,Wake
10/08/2023 10:23,1552,0,0,Wake
10/08/2023 10:24,4309,0,0,Wake
10/08/2023 10:25,6722,0,0,Wake
10/08/2023 10:26,7216,0,0,Wake
10/08/2023 10:27,7218,0,0,Wake
10/08/2023 10:28,10007,0,0,Wake
10/08/2023 10:29,8795,0,0,Wake
10/08/2023 10:30,5280,0,0,Wake
10/08/2023 10:31,4675,0,0,Wake
10/08/2023 10:32,6093,0,0,Wake
10/08/2023 10:33,9004,0,0,Wake
10/08/2023 10:34,6157,0,0,Wake
10/08/2023 10:35,6605,0,0,Wake
10/08/2023 10:36,6756,0,0,Wake
10/08/2023 10:37,7461,0,0,Wake
10/08/2023 10:38,2652,0,0,Wake
10/08/2023 10:39,2912,0,0,Wake
10/08/2023 10:40,2455,0,0,Wake
10/08/2023 10:41,2092,0,0,Wake
10/08/2023 10:42,5657,0,0,Wake
10/08/2023 10:43,2636,0,0,Wake
10/08/2023 10:44,3094,0,0,Wake
10/08/2023 10:45,2234,0,0,Wake
10/08/2023 10:46,2192,0,0,Wake
10/08/2023 10:47,3696,0,0,Wake
10/08/2023 10:48,4623,0,0,Wake
10/08/2023 10:49,3672,0,0,Wake
10/08/2023 10:50,2664,0,0,Wake
10/08/2023 10:51,3322,0,0,Wake
10/08/2023 10:52,1437,0,0,Wake
10/08/2023 10:53,353,0,0,Wake
10/08/2023 10:54,1135,0,0,Wake
10/08/2023 10:55,3317,0,0,Wake
10/08/2023 10:56,2917,0,0,Wake
10/08/2023 10:57,1938,0,0,Wake
10/08/2023 10:58,1424,0,0,Wake
10/08/2023 10:59,2631,0,0,Wake
10/08/2023 11:00,1135,0,0,Wake
10/08/2023 11:01,773,0,0,Wake
10/08/2023 11:02,2040,0,0,Wake
10/08/2023 11:03,3779,0,0,Wake
10/08/2023 11:04,1493,0,0,Wake
10/08/2023 11:05,2162,0,0,Wake
10/08/2023 11:06,318,0,0,Wake
10/08/2023 11:07,1384,0,0,Wake
10/08/2023 11:08,1896,0,0,Wake
10/08/2023 11:09,549,0,0,Wake
10/08/2023 11:10,505,0,0,Wake
10/08/2023 11:11,1223,0,0,Wake
10/08/2023 11:12,1427,0,0,Wake
10/08/2023 11:13,1279,0,0,Wake
10/08/2023 11:14,590,0,0,Wake
10/08/2023 11:15,211,0,0,Wake
10/08/2023 11:16,4301,0,0,Wake
10/08/2023 11:17,1441,0,0,Wake
10/08/2023 11:18,1184,0,0,Wake
10/08/2023 11:19,1132,0,0,Wake
10/08/2023 11:20,352,0,0,Wake
10/08/2023 11:21,1921,0,0,Wake
10/08/2023 11:22,770,0,0,Wake
10/08/2023 11:23,2280,0,0,Wake
10/08/2023 11:24,3452,0,0,Wake
10/08/2023 11:25,2883,0,0,Wake
10/08/2023 11:26,5327,0,0,Wake
10/08/2023 11:27,5808,0,0,Wake
10/08/2023 11:28,6992,0,0,Wake
10/08/2023 11:29,7877,0,0,Wake
10/08/2023 11:30,4260,0,0,Wake
10/08/2023 11:31,4034,0,0,Wake
10/08/2023 11:32,978,0,0,Wake
10/08/2023 11:33,3613,0,0,Wake
10/08/2023 11:34,4664,0,0,Wake
10/08/2023 11:35,5797,0,0,Wake
10/08/2023 11:36,1591,0,0,Wake
10/08/2023 11:37,763,0,0,Wake
10/08/2023 11:38,104,0,0,Wake
10/08/2023 11:39,0,0,0,Wake
10/08/2023 11:40,539,0,0,Wake
10/08/2023 11:41,4790,0,0,Wake
10/08/2023 11:42,628,0,0,Wake
10/08/2023 11:43,638,0,0,Wake
10/08/2023 11:44,375,0,0,Wake
10/08/2023 11:45,4998,0,0,Wake
10/08/2023 11:46,1233,0,0,Wake
10/08/2023 11:47,225,0,0,Wake
10/08/2023 11:48,505,0,0,Wake
10/08/2023 11:49,1169,0,0,Wake
10/08/2023 11:50,1163,0,0,Wake
10/08/2023 11:51,864,0,0,Wake
10/08/2023 11:52,2338,0,0,Wake
10/08/2023 11:53,6524,0,0,Wake
10/08/2023 11:54,257,0,0,Wake
10/08/2023 11:55,45,0,0,Wake
10/08/2023 11:56,179,0,0,Wake
10/08/2023 11:57,12,1,1,Sleep
10/08/2023 11:58,7,1,1,Sleep
10/08/2023 11:59,41,1,1,Sleep
10/08/2023 12:00,33,1,1,Sleep
10/08/2023 12:01,0,1,1,Sleep
10/08/2023 12:02,6,1,1,Sleep
10/08/2023 12:03,0,1,1,Sleep
10/08/2023 12:04,3,1,1,Sleep
10/08/2023 12:05,39,1,1,Sleep
10/08/2023 12:06,0,1,1,Sleep
10/08/2023 12:07,0,1,1,Sleep
10/08/2023 12:08,7,1,1,Sleep
10/08/2023 12:09,97,1,1,Sleep
10/08/2023 12:10,120,1,1,Sleep
10/08/2023 12:11,345,1,1,Sleep
10/08/2023 12:12,0,1,1,Sleep
10/08/2023 12:13,111,1,1,Sleep
10/08/2023 12:14,154,1,1,Sleep
10/08/2023 12:15,25,1,1,Sleep
10/08/2023 12:16,5,1,1,Sleep
10/08/2023 12:17,65,1,1,Sleep
10/08/2023 12:18,0,1,1,Sleep
10/08/2023 12:19,30,1,1,Sleep
10/08/2023 12:20,726,1,1,Sleep
10/08/2023 12:21,150,1,1,Sleep
10/08/2023 12:22,4,1,1,Sleep
10/08/2023 12:23,27,1,1,Sleep
10/08/2023 12:24,614,1,1,Sleep
10/08/2023 12:25,357,1,1,Sleep
10/08/2023 12:26,0,1,1,Sleep
10/08/2023 12:27,0,1,1,Sleep
10/08/2023 12:28,171,1,1,Sleep
10/08/2023 12:29,26,1,1,Sleep
